path,filename,original_class,class,width,height,mode,file_hash
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (408).jpg,Normal case (408).jpg,Normal cases,normal,512,512,RGB,2414e885b980056a2740bd5669807205
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (12).jpg,Malignant case (12).jpg,Malignant cases,malignant,512,512,RGB,25f94e549a12ae719938d3a161e713ba
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (140).jpg,Malignant case (140).jpg,Malignant cases,malignant,512,512,RGB,25f94e549a12ae719938d3a161e713ba
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (10).jpg,Malignant case (10).jpg,Malignant cases,malignant,512,512,RGB,284e7e6563b7468534a80a20fa84983a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (138).jpg,Malignant case (138).jpg,Malignant cases,malignant,512,512,RGB,284e7e6563b7468534a80a20fa84983a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (13).jpg,Malignant case (13).jpg,Malignant cases,malignant,512,512,RGB,2a86087844abccc0fda69d30261c6a89
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (141).jpg,Malignant case (141).jpg,Malignant cases,malignant,512,512,RGB,2a86087844abccc0fda69d30261c6a89
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (155).jpg,Malignant case (155).jpg,Malignant cases,malignant,512,512,RGB,2af56273e445ba9b5d34f7deded968b5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (8).jpg,Malignant case (8).jpg,Malignant cases,malignant,512,512,RGB,2af56273e445ba9b5d34f7deded968b5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (11).jpg,Normal case (11).jpg,Normal cases,normal,512,512,RGB,2c45580f49854def2decd445d9a2cc28
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (412).jpg,Normal case (412).jpg,Normal cases,normal,512,512,RGB,2c45580f49854def2decd445d9a2cc28
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (74).jpg,Bengin case (74).jpg,Bengin cases,benign,512,512,RGB,304bc5232da6e3ae59fc84950e828e13
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (75).jpg,Bengin case (75).jpg,Bengin cases,benign,512,512,RGB,304bc5232da6e3ae59fc84950e828e13
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (365).jpg,Normal case (365).jpg,Normal cases,normal,512,512,RGB,371f3de31c596b3cb59fc6bf2430b1c6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (407).jpg,Normal case (407).jpg,Normal cases,normal,512,512,RGB,371f3de31c596b3cb59fc6bf2430b1c6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (2).jpg,Malignant case (2).jpg,Malignant cases,malignant,512,512,RGB,44877cbe779a2e6b452135dea0fd3b5e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (73).jpg,Malignant case (73).jpg,Malignant cases,malignant,512,512,RGB,44877cbe779a2e6b452135dea0fd3b5e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (17).jpg,Bengin case (17).jpg,Bengin cases,benign,512,512,RGB,52239778033df4fac3abe66494fe825e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (18).jpg,Bengin case (18).jpg,Bengin cases,benign,512,512,RGB,52239778033df4fac3abe66494fe825e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (71).jpg,Bengin case (71).jpg,Bengin cases,benign,512,512,RGB,5352be9718c77e63087503e197f9592e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (72).jpg,Bengin case (72).jpg,Bengin cases,benign,512,512,RGB,5352be9718c77e63087503e197f9592e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (363).jpg,Normal case (363).jpg,Normal cases,normal,512,512,RGB,66cb7eafbfc25e5f4b8e433c5e24c06c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (406).jpg,Normal case (406).jpg,Normal cases,normal,512,512,RGB,66cb7eafbfc25e5f4b8e433c5e24c06c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (4).jpg,Malignant case (4).jpg,Malignant cases,malignant,512,512,RGB,676d3bbb966a8b137bfd3e44481d2cbb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (62).jpg,Malignant case (62).jpg,Malignant cases,malignant,512,512,RGB,676d3bbb966a8b137bfd3e44481d2cbb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (94).jpg,Bengin case (94).jpg,Bengin cases,benign,512,512,RGB,8651c6766466e0188761ef8fb17680a5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (95).jpg,Bengin case (95).jpg,Bengin cases,benign,512,512,RGB,8651c6766466e0188761ef8fb17680a5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (112).jpg,Bengin case (112).jpg,Bengin cases,benign,512,512,RGB,896bb0cd2849e3af45cbbe5220162506
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (113).jpg,Bengin case (113).jpg,Bengin cases,benign,512,512,RGB,896bb0cd2849e3af45cbbe5220162506
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (3).jpg,Malignant case (3).jpg,Malignant cases,malignant,512,512,RGB,8e472f6c4c437bebcb54b08d9304ddac
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (60).jpg,Malignant case (60).jpg,Malignant cases,malignant,512,512,RGB,8e472f6c4c437bebcb54b08d9304ddac
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (26).jpg,Bengin case (26).jpg,Bengin cases,benign,512,512,RGB,8fa1ab1f1e7384982c71d7bf3a13c021
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (27).jpg,Bengin case (27).jpg,Bengin cases,benign,512,512,RGB,8fa1ab1f1e7384982c71d7bf3a13c021
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,Bengin case (104).jpg,Bengin cases,benign,512,512,RGB,96f775ab34867814577e2cb8aa94944b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,Bengin case (105).jpg,Bengin cases,benign,512,512,RGB,96f775ab34867814577e2cb8aa94944b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (10).jpg,Bengin case (10).jpg,Bengin cases,benign,512,512,RGB,99791386d3b0a0e8c98dff3852469e0c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (9).jpg,Bengin case (9).jpg,Bengin cases,benign,512,512,RGB,99791386d3b0a0e8c98dff3852469e0c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (331).jpg,Normal case (331).jpg,Normal cases,normal,512,512,RGB,9aa7b52d07365c36cbb1b9a7f2740341
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (411).jpg,Normal case (411).jpg,Normal cases,normal,512,512,RGB,9aa7b52d07365c36cbb1b9a7f2740341
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (149).jpg,Normal case (149).jpg,Normal cases,normal,512,512,RGB,9fe280651d19662b526a68a7a9cdcf74
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (416).jpg,Normal case (416).jpg,Normal cases,normal,512,512,RGB,9fe280651d19662b526a68a7a9cdcf74
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (6).jpg,Malignant case (6).jpg,Malignant cases,malignant,512,512,RGB,b058515ebe7b4ea5946ba14435704849
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (68).jpg,Malignant case (68).jpg,Malignant cases,malignant,512,512,RGB,b058515ebe7b4ea5946ba14435704849
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (5).jpg,Malignant case (5).jpg,Malignant cases,malignant,512,512,RGB,b40716b3666bb271d3663da97f6df212
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (65).jpg,Malignant case (65).jpg,Malignant cases,malignant,512,512,RGB,b40716b3666bb271d3663da97f6df212
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (145).jpg,Normal case (145).jpg,Normal cases,normal,512,512,RGB,baa4b1509b99a3961a12b77dd9ff47b5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (415).jpg,Normal case (415).jpg,Normal cases,normal,512,512,RGB,baa4b1509b99a3961a12b77dd9ff47b5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (11).jpg,Malignant case (11).jpg,Malignant cases,malignant,512,512,RGB,bdf83d479a5da9672d03bd2025a63c26
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (139).jpg,Malignant case (139).jpg,Malignant cases,malignant,512,512,RGB,bdf83d479a5da9672d03bd2025a63c26
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (7).jpg,Bengin case (7).jpg,Bengin cases,benign,512,512,RGB,be53a2dc3b6b993c3f26beae4f486fa5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (8).jpg,Bengin case (8).jpg,Bengin cases,benign,512,512,RGB,be53a2dc3b6b993c3f26beae4f486fa5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (62).jpg,Bengin case (62).jpg,Bengin cases,benign,512,512,RGB,c1dad3237f9966c2adb2fe588cdf6120
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (63).jpg,Bengin case (63).jpg,Bengin cases,benign,512,512,RGB,c1dad3237f9966c2adb2fe588cdf6120
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (156).jpg,Malignant case (156).jpg,Malignant cases,malignant,512,512,RGB,c2c40dfba8db0c87c7e0dfdf0933c5a3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (9).jpg,Malignant case (9).jpg,Malignant cases,malignant,512,512,RGB,c2c40dfba8db0c87c7e0dfdf0933c5a3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (134).jpg,Normal case (134).jpg,Normal cases,normal,512,512,RGB,c6b426c9efe8ec9b720fa690e8c11cb8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (414).jpg,Normal case (414).jpg,Normal cases,normal,512,512,RGB,c6b426c9efe8ec9b720fa690e8c11cb8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (90).jpg,Bengin case (90).jpg,Bengin cases,benign,512,512,RGB,c78bc87779a18fabef1ae1f4f330ae05
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (91).jpg,Bengin case (91).jpg,Bengin cases,benign,512,512,RGB,c78bc87779a18fabef1ae1f4f330ae05
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (375).jpg,Normal case (375).jpg,Normal cases,normal,512,512,RGB,caa554d4557a2bd73e8e31640c7e468f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (409).jpg,Normal case (409).jpg,Normal cases,normal,512,512,RGB,caa554d4557a2bd73e8e31640c7e468f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (84).jpg,Bengin case (84).jpg,Bengin cases,benign,512,512,RGB,e9a03f5de5d8e422302ca9a3ade39556
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (85).jpg,Bengin case (85).jpg,Bengin cases,benign,512,512,RGB,e9a03f5de5d8e422302ca9a3ade39556
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (15).jpg,Malignant case (15).jpg,Malignant cases,malignant,512,512,RGB,ea017012b432e4bcfe1df5a93b55613d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (152).jpg,Malignant case (152).jpg,Malignant cases,malignant,512,512,RGB,ea017012b432e4bcfe1df5a93b55613d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (15).jpg,Bengin case (15).jpg,Bengin cases,benign,512,512,RGB,ea15ef1f04bb13aa84c47849bcd49ba4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (16).jpg,Bengin case (16).jpg,Bengin cases,benign,512,512,RGB,ea15ef1f04bb13aa84c47849bcd49ba4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (106).jpg,Bengin case (106).jpg,Bengin cases,benign,512,512,RGB,ee01df92621e3d9030400bac5a5b30ad
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (107).jpg,Bengin case (107).jpg,Bengin cases,benign,512,512,RGB,ee01df92621e3d9030400bac5a5b30ad
